id;create_date;rent_price;deposit;floor;area_total;rooms;region;repair_type;agent_fee
4047;2021-12-02 15:36:28.243 +0300;43000.00;43000.00;2;39.0;2;1;cosmetic;100
4048;2021-12-02 15:35:56.026 +0300;43000.00;40000.00;2;33.0;1;1;euro;50
4049;2021-12-02 15:35:49.993 +0300;43000.00;43000.00;9;35.0;1;1;euro;50
4050;2021-12-02 15:35:12.296 +0300;26000.00;26000.00;6;39.0;1;1;cosmetic;50
4051;2021-12-02 15:34:00.694 +0300;125000.00;130000.00;5;115.0;3;1;unknown;25
4052;2021-12-02 15:31:42.149 +0300;42000.00;21000.00;10;60.0;2;1;cosmetic;50
4053;2021-12-02 15:30:44.288 +0300;124000.00;124000.00;16;60.0;2;1;unknown;0
4054;2021-12-02 15:29:43.619 +0300;125000.00;125000.00;16;103.0;3;1;euro;30
4055;2021-12-02 15:28:28.143 +0300;250000.00;250000.00;5;195.0;2;2;design;50
4056;2021-12-02 15:27:18.347 +0300;120000.00;120000.00;23;80.0;3;1;euro;0
4057;2021-12-02 15:26:02.257 +0300;50000.00;;11;64.0;2;1;;
4058;2021-12-02 15:25:25.269 +0300;120000.00;120000.00;2;80.0;3;1;euro;0
4059;2021-12-02 15:22:04.262 +0300;118000.00;118000.00;8;62.0;2;1;unknown;0
4060;2021-12-02 15:21:53.009 +0300;50000.00;40000.00;12;40.0;1;1;design;50
4061;2021-12-02 15:21:50.521 +0300;48000.00;48000.00;10;33.0;1;1;euro;50
4062;2021-12-02 15:20:49.778 +0300;45000.00;45000.00;16;78.0;3;1;euro;50
4063;2021-12-02 15:20:32.186 +0300;120000.00;120000.00;6;65.0;3;1;unknown;50
4064;2021-12-02 15:20:02.036 +0300;50000.00;50000.00;5;55.0;2;1;cosmetic;50
4065;2021-12-02 15:18:36.703 +0300;100000.00;100000.00;8;62.0;2;1;cosmetic;20
4066;2021-12-02 15:17:18.419 +0300;50000.00;50000.00;17;45.0;1;1;euro;99
4067;2021-12-02 15:17:13.971 +0300;50000.00;50000.00;13;53.0;2;1;cosmetic;50
4068;2021-12-02 15:16:23.606 +0300;50000.00;50000.00;14;36.1;1;1;euro;50
4069;2021-12-02 15:14:41.697 +0300;48900.00;0.00;8;33.0;1;1;euro;0
4070;2021-12-02 15:14:30.498 +0300;115000.00;115000.00;8;47.0;2;1;design;99
4071;2021-12-02 15:13:31.079 +0300;100000.00;70000.00;9;54.0;2;1;cosmetic;0
4072;2021-12-02 15:13:27.384 +0300;110000.00;110000.00;3;80.0;3;1;euro;0
4073;2021-12-02 15:11:55.829 +0300;48000.00;24000.00;6;40.0;2;1;unknown;50
4074;2021-12-02 15:11:55.757 +0300;110000.00;110000.00;8;45.0;2;1;unknown;0
4075;2021-12-02 15:11:54.363 +0300;48000.00;48000.00;2;41.1;2;1;cosmetic;100
4076;2021-12-02 15:11:47.582 +0300;48000.00;48000.00;2;52.0;2;1;euro;50
4077;2021-12-02 15:11:43.598 +0300;48000.00;48000.00;1;47.0;2;1;cosmetic;50
4078;2021-12-02 15:11:42.392 +0300;110000.00;110000.00;15;100.0;3;1;euro;20
4079;2021-12-02 15:11:37.669 +0300;110000.00;110000.00;10;40.0;1;1;design;50
4080;2021-12-02 15:11:34.461 +0300;108999.00;0.00;3;77.0;3;1;unknown;0
4081;2021-12-02 15:10:18.383 +0300;20000.00;10000.00;1;32.0;1;2;cosmetic;0
4082;2021-12-02 15:09:28.740 +0300;179000.00;179000.00;7;116.5;3;1;unknown;0
4083;2021-12-02 15:09:23.038 +0300;179000.00;179000.00;19;66.2;2;1;unknown;0
4084;2021-12-02 15:09:14.978 +0300;110000.00;110000.00;10;53.1;2;1;cosmetic;30
4085;2021-12-02 15:08:52.082 +0300;20000.00;20000.00;2;36.0;1;2;cosmetic;100
4086;2021-12-02 15:08:49.226 +0300;47000.00;47000.00;2;45.0;2;1;cosmetic;50
4087;2021-12-02 15:08:45.250 +0300;47000.00;47000.00;2;45.0;2;1;cosmetic;50
4088;2021-12-02 15:08:34.424 +0300;180000.00;180000.00;2;105.0;4;1;euro;0
4089;2021-12-02 15:08:29.511 +0300;35000.00;35000.00;15;40.0;1;1;cosmetic;90
4090;2021-12-02 15:08:19.713 +0300;35000.00;35000.00;1;35.0;1;1;euro;40
4091;2021-12-02 15:08:14.569 +0300;35000.00;35000.00;3;30.0;1;1;cosmetic;50
4092;2021-12-02 15:07:47.260 +0300;47000.00;47000.00;15;38.0;1;1;euro;100
4093;2021-12-02 15:07:42.443 +0300;47000.00;47000.00;7;34.0;1;1;cosmetic;50
4094;2021-12-02 15:07:33.706 +0300;47000.00;47000.00;4;43.0;2;1;euro;50
4095;2021-12-02 15:07:28.318 +0300;180000.00;180000.00;3;106.0;4;1;cosmetic;0
4096;2021-12-02 15:07:15.376 +0300;180000.00;180000.00;7;114.0;3;1;design;0
4097;2021-12-02 15:06:37.180 +0300;35000.00;35000.00;10;47.0;2;1;no;100
4098;2021-12-02 15:06:20.301 +0300;180000.00;180000.00;16;123.0;3;1;design;0
4099;2021-12-02 15:06:11.289 +0300;60000.00;60000.00;17;42.0;1;1;design;50
4100;2021-12-02 15:05:54.213 +0300;19000.00;19000.00;3;35.0;1;2;cosmetic;0
4101;2021-12-02 15:05:06.633 +0300;35000.00;35000.00;3;35.0;1;1;cosmetic;50
4102;2021-12-02 15:04:43.639 +0300;18000.00;18000.00;6;38.0;1;2;cosmetic;50
4103;2021-12-02 15:04:39.025 +0300;18000.00;18000.00;7;35.0;1;2;cosmetic;80
4104;2021-12-02 15:01:57.308 +0300;55000.00;55000.00;15;38.0;1;1;euro;100
4105;2021-12-02 15:01:49.275 +0300;180000.00;180000.00;22;75.0;2;1;design;0
4106;2021-12-02 15:01:47.695 +0300;55000.00;55000.00;12;55.0;2;1;design;50
4107;2021-12-02 15:01:38.691 +0300;60000.00;60000.00;9;37.5;1;1;euro;0
4108;2021-12-02 15:01:32.651 +0300;55000.00;55000.00;3;54.0;2;1;cosmetic;50
4109;2021-12-02 15:01:27.570 +0300;60000.00;60000.00;8;45.0;2;1;unknown;40
4110;2021-12-02 15:01:24.533 +0300;60000.00;60000.00;1;20.0;1;1;design;0
4111;2021-12-02 15:01:23.644 +0300;17000.00;10000.00;1;35.0;1;2;cosmetic;60
4112;2021-12-02 15:00:54.101 +0300;60000.00;60000.00;2;70.0;2;1;unknown;30
4113;2021-12-02 15:00:01.132 +0300;14000.00;14000.00;3;33.3;1;2;cosmetic;50
4114;2021-12-02 14:56:32.640 +0300;33000.00;33000.00;11;41.0;1;1;cosmetic;70
4115;2021-12-02 14:56:18.670 +0300;60000.00;60000.00;3;35.0;1;1;euro;30
4116;2021-12-02 14:54:47.625 +0300;155000.00;155000.00;2;110.0;3;1;design;0
4117;2021-12-02 14:54:45.322 +0300;60000.00;60000.00;11;54.0;2;1;cosmetic;50
4118;2021-12-02 14:54:34.053 +0300;60000.00;60000.00;3;40.0;2;1;cosmetic;50
4119;2021-12-02 14:54:10.867 +0300;160000.00;160000.00;16;70.0;2;1;design;0
4120;2021-12-02 14:54:06.389 +0300;160000.00;160000.00;18;70.0;2;1;unknown;0
4121;2021-12-02 14:54:03.512 +0300;159000.00;159000.00;14;84.0;3;1;unknown;0
4122;2021-12-02 14:53:48.191 +0300;150000.00;150000.00;23;81.0;3;1;design;0
4123;2021-12-02 14:53:42.451 +0300;46800.00;0.00;6;38.5;1;1;cosmetic;50
4124;2021-12-02 14:53:08.141 +0300;160000.00;160000.00;11;95.0;4;1;euro;0
4125;2021-12-02 14:53:01.975 +0300;38000.00;38000.00;12;37.7;1;1;cosmetic;0
4126;2021-12-02 14:52:31.226 +0300;46000.00;46000.00;2;70.0;3;1;cosmetic;70
4127;2021-12-02 14:51:47.486 +0300;129000.00;145000.00;9;57.0;3;1;design;0
4128;2021-12-02 14:51:36.373 +0300;149000.00;149000.00;7;71.5;2;1;unknown;0
4129;2021-12-02 14:51:25.181 +0300;60000.00;60000.00;7;27.апр;1;1;cosmetic;50
4130;2021-12-02 14:50:36.365 +0300;160000.00;160000.00;11;100.0;4;1;cosmetic;0
4131;2021-12-02 14:49:59.544 +0300;60000.00;30000.00;3;45.0;2;1;unknown;50
4132;2021-12-02 14:49:16.520 +0300;38000.00;38000.00;6;39.0;1;1;euro;100
4133;2021-12-02 14:48:01.236 +0300;105000.00;105000.00;2;32.0;1;1;design;50
4134;2021-12-02 14:46:57.712 +0300;45000.00;45000.00;16;42.0;1;1;euro;50
4135;2021-12-02 14:46:51.089 +0300;45000.00;45000.00;4;39.5;1;1;cosmetic;70
4136;2021-12-02 14:45:56.392 +0300;58000.00;58000.00;5;44.9;1;1;cosmetic;100
4137;2021-12-02 14:45:43.675 +0300;55000.00;;12;50.0;2;1;;
4138;2021-12-02 14:45:39.062 +0300;55000.00;55000.00;3;48.0;2;1;euro;100
4139;2021-12-02 14:45:22.260 +0300;35000.00;35000.00;9;40.0;1;1;euro;99
4140;2021-12-02 14:45:15.337 +0300;100000.00;100000.00;32;62.0;2;1;euro;40
4141;2021-12-02 14:44:11.758 +0300;50000.00;57000.00;8;52.0;2;1;euro;20
4142;2021-12-02 14:44:01.927 +0300;25000.00;25000.00;5;52.5;2;2;cosmetic;40
4143;2021-12-02 14:43:53.475 +0300;25000.00;25000.00;8;32.0;1;2;cosmetic;40
4144;2021-12-02 14:43:48.733 +0300;25000.00;25000.00;2;55.0;4;2;cosmetic;50
4145;2021-12-02 14:43:44.682 +0300;25000.00;12500.00;5;30.0;1;2;cosmetic;50
4146;2021-12-02 14:43:40.652 +0300;25000.00;12500.00;5;42.0;1;2;cosmetic;50
4147;2021-12-02 14:43:31.545 +0300;25000.00;12500.00;22;26.0;0;2;cosmetic;50
4148;2021-12-02 14:43:24.295 +0300;150000.00;150000.00;10;55.0;2;1;euro;0
4149;2021-12-02 14:43:11.435 +0300;100000.00;100000.00;2;56.0;2;1;design;0
4150;2021-12-02 14:42:31.916 +0300;56000.00;56000.00;7;15.0;1;1;cosmetic;50
4151;2021-12-02 14:42:26.929 +0300;56000.00;56000.00;1;39.0;2;1;euro;50
4152;2021-12-02 14:41:03.300 +0300;24000.00;24000.00;8;39.5;1;2;euro;50
4153;2021-12-02 14:40:29.022 +0300;53000.00;53000.00;9;60.0;3;1;cosmetic;65
4154;2021-12-02 14:40:06.407 +0300;45000.00;45000.00;7;45.0;2;1;cosmetic;25
4155;2021-12-02 14:39:44.671 +0300;160000.00;160000.00;16;70.0;3;1;cosmetic;0
4156;2021-12-02 14:39:36.587 +0300;47500.00;47500.00;1;34.0;1;2;euro;0
4157;2021-12-02 14:39:25.653 +0300;53000.00;53000.00;17;60.0;2;1;euro;50
4158;2021-12-02 14:39:04.262 +0300;55000.00;40000.00;4;49.9;2;1;cosmetic;0
4159;2021-12-02 14:39:01.639 +0300;55000.00;55000.00;6;35.0;1;1;euro;0
4160;2021-12-02 14:38:44.702 +0300;140000.00;0.00;8;60.0;2;1;euro;0
4161;2021-12-02 14:38:38.259 +0300;55000.00;55000.00;17;23.0;0;1;euro;50
4162;2021-12-02 14:37:53.235 +0300;52000.00;48000.00;8;55.0;2;1;euro;100
4163;2021-12-02 14:37:42.831 +0300;48000.00;48000.00;8;38.0;0;2;euro;50
4164;2021-12-02 14:37:31.377 +0300;52000.00;52000.00;4;55.0;2;1;design;50
4165;2021-12-02 14:37:02.086 +0300;23000.00;23000.00;3;37.0;1;2;cosmetic;70
4166;2021-12-02 14:36:48.064 +0300;29000.00;29.00;5;35.0;1;1;cosmetic;0
4167;2021-12-02 14:36:43.275 +0300;140000.00;140000.00;16;85.0;2;1;unknown;0
4168;2021-12-02 14:35:24.425 +0300;40000.00;45000.00;8;76.0;2;2;cosmetic;0
4169;2021-12-02 14:35:18.031 +0300;40000.00;50000.00;17;40.0;1;2;cosmetic;0
4170;2021-12-02 14:35:02.013 +0300;33000.00;33000.00;1;32.0;1;1;cosmetic;20
4171;2021-12-02 14:34:56.505 +0300;33000.00;33000.00;1;39.5;1;1;euro;50
4172;2021-12-02 14:34:51.929 +0300;140000.00;140000.00;10;112.0;3;1;euro;0
4173;2021-12-02 14:34:43.707 +0300;40000.00;40000.00;15;40.0;1;2;euro;50
4174;2021-12-02 14:34:30.288 +0300;28000.00;28000.00;2;35.0;1;1;cosmetic;30
4175;2021-12-02 14:34:21.014 +0300;45000.00;45000.00;4;45.0;2;1;cosmetic;50
4176;2021-12-02 14:34:17.743 +0300;45000.00;45000.00;1;46.0;2;1;cosmetic;50
4177;2021-12-02 14:34:12.544 +0300;45000.00;45000.00;8;54.0;2;1;euro;100
4178;2021-12-02 14:34:05.907 +0300;45000.00;22500.00;2;30.мар;1;1;unknown;50
4179;2021-12-02 14:32:48.994 +0300;140000.00;140000.00;10;112.0;3;1;euro;0
4180;2021-12-02 14:32:08.454 +0300;50000.00;50000.00;1;56.0;2;1;euro;100
4181;2021-12-02 14:32:02.837 +0300;50000.00;50000.00;4;49.7;1;1;cosmetic;100
4182;2021-12-02 14:31:58.078 +0300;50000.00;50000.00;17;42.5;1;1;euro;0
4183;2021-12-02 14:31:52.084 +0300;47000.00;30000.00;6;55.6;2;1;cosmetic;50
4184;2021-12-02 14:31:22.219 +0300;27000.00;27000.00;5;38.3;1;1;cosmetic;50
4185;2021-12-02 14:31:17.202 +0300;22000.00;22000.00;7;34.0;1;2;cosmetic;50
4186;2021-12-02 14:31:03.529 +0300;22000.00;22000.00;24;36.6;1;2;cosmetic;0
4187;2021-12-02 14:30:26.090 +0300;45000.00;45000.00;2;56.0;2;2;cosmetic;50
4188;2021-12-02 14:30:13.275 +0300;45000.00;45000.00;4;85.0;3;2;euro;50
4189;2021-12-02 14:30:04.870 +0300;45000.00;45000.00;8;34.0;1;2;cosmetic;0
4190;2021-12-02 14:29:03.624 +0300;37000.00;37000.00;9;35.0;1;1;euro;0
4191;2021-12-02 14:28:55.373 +0300;45000.00;45000.00;5;36.5;0;2;design;50
4192;2021-12-02 14:27:11.236 +0300;45000.00;45000.00;4;64.0;2;2;unknown;50
4193;2021-12-02 14:26:00.731 +0300;80000.00;80000.00;3;75.0;3;2;unknown;50
4194;2021-12-02 14:25:48.146 +0300;45000.00;22500.00;14;40.0;1;2;euro;100
4195;2021-12-02 14:25:22.480 +0300;130000.00;130000.00;19;64.0;3;1;euro;0
4196;2021-12-02 14:23:36.874 +0300;55000.00;55000.00;9;60.0;2;1;cosmetic;0
4197;2021-12-02 14:23:24.636 +0300;55000.00;55000.00;14;63.0;2;1;euro;50
4198;2021-12-02 14:23:09.815 +0300;55000.00;55000.00;5;67.0;3;1;cosmetic;50
4199;2021-12-02 14:23:04.224 +0300;20000.00;20000.00;1;30.июн;1;2;cosmetic;60
4200;2021-12-02 14:23:01.148 +0300;50000.00;50000.00;1;45.0;2;1;cosmetic;0
4201;2021-12-02 14:22:59.135 +0300;20000.00;20000.00;3;35.0;1;2;cosmetic;100
4202;2021-12-02 14:22:54.566 +0300;50000.00;50000.00;5;39.1;2;1;cosmetic;50
4203;2021-12-02 14:22:48.054 +0300;20000.00;22000.00;2;18.0;0;2;cosmetic;0
4204;2021-12-02 14:22:47.757 +0300;50000.00;10000.00;1;48.0;2;1;cosmetic;50
4205;2021-12-02 14:22:41.338 +0300;50000.00;50000.00;5;65.0;2;1;euro;100
4206;2021-12-02 14:22:35.767 +0300;20000.00;10000.00;3;29.0;1;2;cosmetic;50
4207;2021-12-02 14:22:29.614 +0300;50000.00;50000.00;11;40.0;2;1;euro;20
4208;2021-12-02 14:22:22.628 +0300;50000.00;50000.00;9;53.6;2;1;cosmetic;0
4209;2021-12-02 14:22:17.592 +0300;45000.00;45000.00;15;54.0;2;1;cosmetic;100
4210;2021-12-02 14:22:17.127 +0300;130000.00;130000.00;5;110.0;3;1;cosmetic;50
4211;2021-12-02 14:22:12.821 +0300;50000.00;50000.00;3;44.0;2;1;euro;40
4212;2021-12-02 14:22:12.526 +0300;35000.00;38000.00;8;72.0;3;2;cosmetic;0
4213;2021-12-02 14:22:01.716 +0300;42000.00;42000.00;7;36.0;1;2;euro;0
4214;2021-12-02 14:21:02.619 +0300;20000.00;20000.00;8;40.0;1;2;euro;50
4215;2021-12-02 14:20:42.134 +0300;20000.00;20000.00;10;25.0;0;2;euro;50
4216;2021-12-02 14:20:32.933 +0300;20000.00;22000.00;13;31.6;1;2;unknown;0
4217;2021-12-02 14:20:22.272 +0300;20000.00;20000.00;2;34.5;1;2;cosmetic;0
4218;2021-12-02 14:19:54.361 +0300;50000.00;48000.00;1;44.0;2;1;cosmetic;100
4219;2021-12-02 14:19:29.244 +0300;32000.00;32000.00;4;15.0;1;1;cosmetic;50
4220;2021-12-02 14:19:23.792 +0300;55000.00;55000.00;5;65.0;2;1;euro;50
4221;2021-12-02 14:19:16.473 +0300;50000.00;50000.00;5;64.0;2;1;cosmetic;50
4222;2021-12-02 14:19:07.805 +0300;55000.00;55000.00;5;65.0;2;1;euro;50
4223;2021-12-02 14:19:01.314 +0300;55000.00;55000.00;2;44.0;2;1;cosmetic;40
4224;2021-12-02 14:18:56.274 +0300;55000.00;55000.00;9;50.0;2;1;euro;50
4225;2021-12-02 14:18:51.456 +0300;55000.00;55000.00;15;52.0;2;1;euro;50
4226;2021-12-02 14:18:37.508 +0300;55000.00;55000.00;2;58.6;2;1;euro;50
4227;2021-12-02 14:18:35.136 +0300;71000.00;71000.00;11;59.3;2;2;design;0
4228;2021-12-02 14:17:38.091 +0300;25000.00;0.00;4;32.0;1;1;no;70
4229;2021-12-02 14:17:27.586 +0300;50000.00;50000.00;3;72.0;2;1;cosmetic;100
4230;2021-12-02 14:17:24.146 +0300;40000.00;0.00;6;65.0;2;2;cosmetic;0
4231;2021-12-02 14:17:20.959 +0300;35000.00;35000.00;12;42.0;1;1;cosmetic;65
4232;2021-12-02 14:17:14.311 +0300;35000.00;35000.00;2;42.0;1;1;euro;100
4233;2021-12-02 14:17:13.173 +0300;50000.00;50000.00;9;56.0;2;1;cosmetic;60
4234;2021-12-02 14:17:09.661 +0300;40000.00;40000.00;7;33.0;1;2;design;0
4235;2021-12-02 14:17:04.878 +0300;40000.00;40000.00;3;34.0;1;2;euro;50
4236;2021-12-02 14:16:55.667 +0300;40000.00;40000.00;4;49.0;2;2;euro;50
4237;2021-12-02 14:16:47.066 +0300;45000.00;45000.00;15;25.0;0;1;design;100
4238;2021-12-02 14:15:52.416 +0300;55000.00;55000.00;10;50.0;2;1;euro;20
4239;2021-12-02 14:15:46.778 +0300;55000.00;55000.00;11;60.0;2;1;cosmetic;100
4240;2021-12-02 14:15:38.848 +0300;55000.00;55000.00;1;50.0;2;1;euro;20
4241;2021-12-02 14:15:29.870 +0300;38000.00;40000.00;17;43.0;1;2;euro;60
4242;2021-12-02 14:14:04.397 +0300;55000.00;55000.00;2;60.0;2;1;euro;40
4243;2021-12-02 14:13:43.485 +0300;36500.00;0.00;2;42.0;1;1;euro;0
4244;2021-12-02 14:13:31.850 +0300;36300.00;0.00;5;32.5;1;1;euro;50
4245;2021-12-02 14:13:16.021 +0300;40000.00;40000.00;15;37.0;1;2;euro;50
4246;2021-12-02 14:13:02.643 +0300;35000.00;35000.00;4;40.0;1;1;cosmetic;60
4247;2021-12-02 14:13:00.035 +0300;36000.00;36000.00;1;35.0;1;1;cosmetic;0
4248;2021-12-02 14:12:59.377 +0300;35000.00;35000.00;19;39.0;1;1;cosmetic;50
4249;2021-12-02 14:12:53.557 +0300;35000.00;35000.00;9;32.0;1;1;unknown;80
4250;2021-12-02 14:12:44.521 +0300;35000.00;35000.00;3;52.0;2;1;cosmetic;80
4251;2021-12-02 14:12:41.652 +0300;60000.00;60000.00;3;65.0;2;2;euro;100
4252;2021-12-02 14:12:40.688 +0300;55000.00;55000.00;8;41.0;1;1;cosmetic;50
4253;2021-12-02 14:11:54.774 +0300;39000.00;39000.00;8;25.фев;0;1;design;50
4254;2021-12-02 14:10:50.277 +0300;35000.00;35000.00;11;42.0;1;1;euro;50
4255;2021-12-02 14:10:44.391 +0300;35000.00;35000.00;3;45.0;2;1;cosmetic;100
4256;2021-12-02 14:10:17.208 +0300;35000.00;35000.00;8;34.0;1;1;euro;50
4257;2021-12-02 14:10:14.691 +0300;70000.00;70000.00;2;55.0;2;1;design;0
4258;2021-12-02 14:10:10.896 +0300;70000.00;70000.00;14;72.0;3;1;euro;50
4259;2021-12-02 14:10:04.966 +0300;70000.00;70000.00;6;65.0;2;1;euro;50
4260;2021-12-02 14:09:58.402 +0300;35000.00;35000.00;8;33.0;1;1;design;0
4261;2021-12-02 14:09:54.565 +0300;35000.00;35000.00;2;36.0;1;1;cosmetic;50
4262;2021-12-02 14:09:42.730 +0300;35000.00;35000.00;1;27.0;1;1;euro;50
4263;2021-12-02 14:08:37.859 +0300;35000.00;15000.00;1;20.0;1;1;design;70
4264;2021-12-02 14:08:34.191 +0300;35000.00;35000.00;1;35.0;1;1;euro;50
4265;2021-12-02 14:08:29.516 +0300;55000.00;55000.00;2;60.0;2;2;euro;0
4266;2021-12-02 14:08:27.295 +0300;35000.00;35000.00;3;33.0;1;1;cosmetic;100
4267;2021-12-02 14:08:18.149 +0300;36000.00;36000.00;12;50.0;2;1;cosmetic;80
4268;2021-12-02 14:08:15.538 +0300;35000.00;35000.00;16;40.0;1;1;euro;50
4269;2021-12-02 14:08:09.141 +0300;36000.00;36000.00;3;38.0;1;1;euro;60
4270;2021-12-02 14:06:42.715 +0300;50000.00;50000.00;15;38.0;1;1;cosmetic;50
4271;2021-12-02 14:06:34.242 +0300;50000.00;50000.00;4;33.0;1;1;euro;50
4272;2021-12-02 14:06:31.106 +0300;50000.00;50000.00;2;60.0;2;1;cosmetic;50
4273;2021-12-02 14:05:51.063 +0300;36000.00;36000.00;11;21.0;0;1;cosmetic;0
4274;2021-12-02 14:05:43.454 +0300;34000.00;34000.00;8;40.0;1;1;cosmetic;50
4275;2021-12-02 14:05:06.864 +0300;34000.00;34000.00;9;38.0;1;1;cosmetic;60
4276;2021-12-02 14:04:45.331 +0300;38000.00;38000.00;15;36.0;1;1;cosmetic;60
4277;2021-12-02 14:04:39.835 +0300;55000.00;55000.00;2;44.0;2;2;cosmetic;0
4278;2021-12-02 14:04:20.758 +0300;35000.00;35000.00;11;53.0;1;2;euro;0
4279;2021-12-02 14:04:14.687 +0300;35000.00;35000.00;8;38.4;1;2;euro;0
4280;2021-12-02 14:03:44.371 +0300;35000.00;35000.00;11;29.0;0;2;design;0
4281;2021-12-02 14:03:33.987 +0300;55000.00;55000.00;7;55.0;2;2;euro;50
4282;2021-12-02 14:03:31.733 +0300;35000.00;15000.00;2;49.0;1;2;cosmetic;0
4283;2021-12-02 14:03:27.733 +0300;38000.00;38000.00;17;42.0;1;1;euro;100
4284;2021-12-02 14:03:09.436 +0300;38000.00;38000.00;2;45.0;2;1;cosmetic;50
4285;2021-12-02 14:02:23.259 +0300;40000.00;20000.00;3;68.0;2;2;cosmetic;50
4286;2021-12-02 14:02:12.562 +0300;40000.00;40000.00;2;49.0;2;2;euro;60
4287;2021-12-02 14:02:05.893 +0300;40000.00;40000.00;10;48.4;2;2;euro;50
4288;2021-12-02 14:01:02.100 +0300;68000.00;68000.00;3;81.0;3;1;euro;25
4289;2021-12-02 14:00:51.319 +0300;40000.00;40000.00;9;65.0;2;2;euro;50
4290;2021-12-02 14:00:41.570 +0300;44000.00;44000.00;2;50.6;2;1;cosmetic;100
4291;2021-12-02 14:00:34.294 +0300;68000.00;68000.00;6;96.4;3;1;cosmetic;100
4292;2021-12-02 14:00:29.469 +0300;67000.00;;6;38.0;2;1;;
4293;2021-12-02 14:00:26.781 +0300;44000.00;22000.00;5;37.0;1;1;unknown;50
4294;2021-12-02 14:00:09.149 +0300;40000.00;40000.00;10;54.0;2;2;unknown;50
4295;2021-12-02 13:59:56.934 +0300;37000.00;20000.00;9;38.0;2;1;cosmetic;100
4296;2021-12-02 13:58:44.382 +0300;24000.00;24000.00;1;18.0;0;1;euro;0
4297;2021-12-02 13:58:13.885 +0300;49000.00;50000.00;2;60.0;3;2;cosmetic;0
4298;2021-12-02 13:58:10.441 +0300;43000.00;43000.00;2;39.0;1;1;euro;0
4299;2021-12-02 13:58:01.667 +0300;36000.00;36000.00;7;32.0;1;1;euro;50
4300;2021-12-02 13:57:56.984 +0300;37000.00;37000.00;4;42.0;2;1;cosmetic;50
4301;2021-12-02 13:57:46.238 +0300;35000.00;35000.00;3;42.0;1;2;euro;0
4302;2021-12-02 13:57:43.705 +0300;65000.00;65000.00;15;35.0;0;1;euro;0
4303;2021-12-02 13:57:40.095 +0300;65000.00;65000.00;15;77.0;3;1;cosmetic;0
4304;2021-12-02 13:57:39.926 +0300;50000.00;50000.00;26;54.3;2;2;design;0
4305;2021-12-02 13:57:17.028 +0300;35000.00;35000.00;8;56.0;2;2;euro;100
4306;2021-12-02 13:56:50.296 +0300;31000.00;31000.00;4;33.0;1;1;cosmetic;45
4307;2021-12-02 13:56:27.668 +0300;41000.00;0.00;8;38.0;1;1;cosmetic;50
4308;2021-12-02 13:55:56.048 +0300;43000.00;43000.00;1;33.0;1;1;cosmetic;30
4309;2021-12-02 13:55:45.237 +0300;50000.00;50000.00;2;46.0;1;1;euro;10
4310;2021-12-02 13:55:34.858 +0300;50000.00;50000.00;4;55.0;1;2;cosmetic;50
4311;2021-12-02 13:54:35.744 +0300;50000.00;0.00;8;90.0;3;1;cosmetic;70
4312;2021-12-02 13:54:29.884 +0300;43000.00;40000.00;13;39.0;1;1;cosmetic;50
4313;2021-12-02 13:54:25.979 +0300;50000.00;50000.00;4;30.0;0;1;design;100
4314;2021-12-02 13:54:21.301 +0300;43000.00;43000.00;9;38.3;1;1;cosmetic;0
4315;2021-12-02 13:54:20.911 +0300;35000.00;17500.00;4;59.0;3;2;cosmetic;50
4316;2021-12-02 13:54:16.738 +0300;35000.00;35000.00;16;62.0;2;2;unknown;0
4317;2021-12-02 13:54:11.810 +0300;35000.00;17500.00;1;100.0;3;2;design;50
4318;2021-12-02 13:54:11.143 +0300;30700.00;0.00;14;33.3;1;1;euro;50
4319;2021-12-02 13:54:00.967 +0300;49990.00;49990.00;1;48.0;2;1;cosmetic;50
4320;2021-12-02 13:53:50.957 +0300;50000.00;50000.00;3;55.0;2;1;euro;100
4321;2021-12-02 13:53:43.216 +0300;43000.00;43000.00;1;40.0;1;1;euro;50
4322;2021-12-02 13:53:26.167 +0300;50000.00;50000.00;3;45.0;2;1;euro;99
4323;2021-12-02 13:53:06.519 +0300;43000.00;21500.00;3;37.0;1;1;euro;0
4324;2021-12-02 13:52:43.122 +0300;43000.00;43000.00;13;55.0;2;1;euro;99
4325;2021-12-02 13:52:38.972 +0300;50000.00;50000.00;2;18.0;1;1;design;50
4326;2021-12-02 13:52:30.797 +0300;42900.00;42900.00;4;55.0;2;1;cosmetic;50
4327;2021-12-02 13:51:51.451 +0300;47000.00;47000.00;5;29.0;1;1;euro;50
4328;2021-12-02 13:51:46.611 +0300;50000.00;50000.00;3;56.0;2;1;euro;40
4329;2021-12-02 13:51:45.257 +0300;50000.00;50000.00;3;58.0;2;2;euro;50
4330;2021-12-02 13:51:12.625 +0300;50000.00;25000.00;7;36.0;1;1;cosmetic;50
4331;2021-12-02 13:51:09.824 +0300;300000.00;300000.00;8;62.0;2;1;unknown;0
4332;2021-12-02 13:51:09.521 +0300;50000.00;50000.00;13;40.0;1;1;design;80
4333;2021-12-02 13:50:41.131 +0300;33000.00;33000.00;11;41.0;1;1;euro;70
4334;2021-12-02 13:50:36.525 +0300;28000.00;28000.00;7;38.0;1;1;cosmetic;80
4335;2021-12-02 13:49:35.340 +0300;49000.00;49000.00;6;57.0;2;1;cosmetic;50
